time,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension,is_maneuver
2010-08-11 08:22:02.515007,0.000886,3.5598084489526745,1.6062439639029016,-3.5584191668680862,0.0634043573556035,5.533639697276605,False
2010-08-12 09:10:26.399135,0.000894,3.493217156672083,1.6062474545614054,-3.491728390820131,0.0634043602972308,5.538023964357616,False
2010-08-13 19:54:11.830175,0.000917,3.3896493188587398,1.6062439639029016,-3.3879650761305657,0.0634043715178038,5.544155306019872,False
2010-08-14 20:42:35.653824,0.0009214,3.326864589676747,1.606238727915145,-3.325103552461485,0.0634043800423208,5.548532591783873,False
2010-08-15 16:33:18.750240,0.0009301,3.268985981022112,1.6062334919273895,-3.2670818268081847,0.0634043922818103,5.552037212921878,False
2010-08-16 07:26:21.031296,0.0009342,3.2337582553998576,1.6062300012688853,-3.231803486637624,0.0634043994798788,5.554665678775381,False
2010-08-17 08:14:44.864448,0.0009465,3.1695022136584345,1.6062195292933736,-3.1674165452023013,0.0634044076145473,5.559041219210131,False
2010-08-18 09:03:08.639711,0.0009613,3.104321147413454,1.6062125479763656,-3.1021394858484608,0.0634044170296869,5.563420250303384,False
2010-08-19 18:07:40.374623,0.0009818,3.0214197532729754,1.6062142933056176,-3.0190495961487684,0.0634044316561802,5.569254885992803,False
2010-08-20 17:16:50.570399,0.0010035,2.966897412769925,1.6062177839641214,-2.9644033372688248,0.0634044395813997,5.573337211113217,False
2010-08-21 19:44:27.932064,0.0010306,2.9023010318243627,1.6062247652811297,-2.899669075312356,0.0634044439368599,5.578005966862301,False
2010-08-22 08:58:16.598207,0.0010412,2.871253369760636,1.6062212746226256,-2.868572544029572,0.0634044451926407,5.580342962730722,False
2010-08-23 16:23:34.712159,0.0010557,2.798223557869437,1.6062352372566415,-2.79538216184719,0.0634044521942849,5.585893109752063,False
2010-08-24 18:51:12.080735,0.0010729,2.7364493743243496,1.606238727915145,-2.7334823145959586,0.0634044506362326,5.5905671014889045,False
2010-08-25 16:21:08.681471,0.0010811,2.684747485892521,1.6062334919273895,-2.6816687250920026,0.0634044548787596,5.594364937941244,False
2010-08-26 18:48:46.059551,0.0010927,2.624483012150409,1.6062369825858935,-2.621278587643747,0.0634044515283099,5.599040675007337,False
2010-08-27 04:44:07.562400,0.0010924,2.5994933879203543,1.6062369825858935,-2.596247075511645,0.06340445331996,5.600792985576339,False
2010-08-28 07:11:44.926656,0.001112,2.5379146812514906,1.6062300012688853,-2.53454445046589,0.0634044501505243,5.605461741325424,False
2010-08-29 08:00:08.702783,0.0011276,2.485469282558313,1.6062230199518774,-2.481982114712828,0.0634044490781521,5.60984251774793,False
2010-08-30 18:43:53.999904,0.0011488,2.4080656755616165,1.6062195292933736,-2.404416192095696,0.0634044464899849,5.615970368751682,False
2010-08-31 17:53:04.193952,0.0011575,2.355337533529616,1.6062142933056176,-2.3515780943208195,0.063404447236654,5.6200561845306005,False
2010-09-01 17:02:14.363808,0.0011747,2.3125891841605184,1.606207311988609,-2.308733751842864,0.0634044484369645,5.624140254980268,False
2010-09-02 19:29:51.725472,0.0011829,2.252082109652379,1.6061985853423495,-2.248139410872124,0.0634044427031081,5.628805520070848,False
2010-09-03 03:45:59.655743,0.0011828,2.232012568583696,1.6061985853423495,-2.228029727230645,0.0634044437518881,5.630261124667012,False
2010-09-04 07:52:50.608128,0.0012032,2.178156943854907,1.6062003306716015,-2.174071128075989,0.0634044358735511,5.635219605071928,False
2010-09-05 16:57:22.319711,0.001217,2.1067171269122755,1.6062055666593575,-2.102498666110206,0.0634044345184251,5.641057731419848,False
2010-09-06 17:45:46.084608,0.0012229,2.0488193196358675,1.606207311988609,-2.0445310456637174,0.0634044338921185,5.645435017183851,False
2010-09-07 15:15:42.690528,0.001228,1.996998748814904,1.6062125479763656,-1.9926406616726728,0.0634044331474817,5.6492276176484335,False
2010-09-08 06:08:44.933568,0.0012302,1.9622666967002167,1.6062142933056176,-1.957885920277711,0.0634044335257086,5.651861319489694,False
2010-09-09 06:57:08.692415,0.0012356,1.9085419716653276,1.6062003306716015,-1.9040826554264827,0.0634044360532596,5.65623336926594,False
2010-09-10 07:45:32.400288,0.0012423,1.8556131167693477,1.6062003306716015,-1.8511084219699496,0.0634044410360657,5.660614145688445,False
2010-09-11 15:10:50.383775,0.0012602,1.7974133675323445,1.6061968400130977,-1.792828387587356,0.0634044574133672,5.666155566063527,False
2010-09-12 17:38:27.611519,0.0012621,1.745770820295084,1.6061881133668376,-1.7411579150820646,0.0634044674542046,5.670819085824856,False
2010-09-13 16:47:37.659551,0.0012688,1.701186384552889,1.6061828773790816,-1.6965315914378198,0.0634044816164716,5.674901410945271,False
2010-09-14 06:01:26.247071,0.0012702,1.6668889194219485,1.6061776413913256,-1.6622463436116428,0.0634044848529546,5.677233170825935,False
2010-09-15 18:24:24.874848,0.0012748,1.5914348451997296,1.6061741507328218,-1.586759108133636,0.0634044949791125,5.683642019839259,False
2010-09-16 17:33:34.846848,0.0012756,1.542345714658137,1.6061689147450655,-1.5376961575308252,0.0634045046830573,5.687720854301169,False
2010-09-17 03:28:56.294400,0.001272,1.5144972411133155,1.6061689147450655,-1.5098249947057258,0.0634045091398648,5.689467928882416,False
2010-09-18 05:56:33.404640,0.0012804,1.4801421801170591,1.6061724054035695,-1.4754699337094692,0.0634045154905873,5.694133193972996,False
2010-09-19 06:44:56.941440,0.0012784,1.4307144557005798,1.6061741507328218,-1.4260509359392497,0.0634045234719391,5.698505243749242,False
2010-09-20 17:28:41.848032,0.0012784,1.3669872487225108,1.6061828773790816,-1.3623708528509857,0.0634045305617425,5.704627858765238,False
2010-09-21 18:17:05.325216,0.0012751,1.3245530586187726,1.6061846227083338,-1.3199785506492958,0.0634045364889945,5.709003399199989,False
2010-09-22 17:26:15.283391,0.0012717,1.2854716460081157,1.6061933493545937,-1.2809163366604093,0.0634045344449835,5.713085724320402,False
2010-09-23 03:21:36.682560,0.0012705,1.2607124052393242,1.6061916040253417,-1.2561728038548878,0.0634045372569779,5.714838034889405,False
2010-09-24 04:10:00.183072,0.0012705,1.2095585501926225,1.6061881133668376,-1.2050625820394858,0.0634045385987652,5.719210084665651,False
2010-09-25 04:58:23.675808,0.0012647,1.1566104966748705,1.6061863680375856,-1.1521721243870493,0.0634045380888501,5.723583879771149,False
2010-09-26 05:46:47.139167,0.0012651,1.101543613445197,1.6061793867205776,-1.0971802903152117,0.0634045416901708,5.727955929547394,False
2010-09-27 06:35:10.599071,0.0012622,1.043076828832639,1.6061776413913256,-1.038792045518992,0.0634045459002862,5.732329724652892,False
2010-09-28 05:44:20.483807,0.0012556,1.0004715964622055,1.6061462254647898,-0.996260116977142,0.0634045474871743,5.736399832468543,False
2010-09-29 03:14:16.824480,0.0012524,0.9527316054324046,1.6061409894770338,-0.9485672498371462,0.0634045512472876,5.740185451616118,False
2010-09-30 05:41:53.845728,0.0012442,0.9026493825464276,1.606123536184514,-0.8985914920355391,0.063404543927073,5.744840244731187,False
2010-10-01 16:25:38.667647,0.0012383,0.8281447674372934,1.606123536184514,-0.8242317392543228,0.0634045426588694,5.75095064244242,False
2010-10-02 17:14:02.115456,0.001225,0.7880196479339437,1.6061252815137657,-0.7841450169945166,0.0634045518621187,5.75531745623091,True
2010-10-03 18:02:25.517472,0.0012245,0.724554240343674,1.6061270268430177,-0.7208436703539345,0.0634045489187881,5.7596842700194,False
2010-10-04 15:32:21.878015,0.0012178,0.679608521446316,1.606132262830774,-0.6759834725899223,0.0634045393888069,5.763469889166975,False
2010-10-05 03:06:56.828159,0.0012176,0.6588373580183315,1.60612877217227,-0.6553013209537912,0.0634045274457796,5.765508433733304,False
2010-10-06 03:55:20.435808,0.0012152,0.6005485969894769,1.606130517501522,-0.5970980810582844,0.0634044980637945,5.769876992851047,False
2010-10-07 04:43:44.011487,0.001207,0.5452548209570445,1.6061270268430177,-0.54189157148845,0.063404479171297,5.774254278615048,False
2010-10-08 17:06:42.465600,0.0011881,0.4680240015562954,1.6061270268430177,-0.4648230677081377,0.0634044890446346,5.780659636969867,False
2010-10-09 16:15:52.356383,0.0011686,0.4223626976656198,1.6061200455260098,-0.4192821915358493,0.0634044958767176,5.784729744785518,False
2010-10-10 00:32:00.170016,0.0011692,0.4016456394444471,1.6061183001967578,-0.3986279651677495,0.0634044959795705,5.78618360405243,False
2010-10-11 02:59:37.131647,0.0011408,0.3468213569808012,1.6061113188797498,-0.3439258557517419,0.0634045160514507,5.790840142496751,False
2010-10-12 03:48:00.569088,0.0011268,0.2941071775828164,1.6061113188797498,-0.2913198867673809,0.0634045264937255,5.795205210955988,False
2010-10-13 04:36:23.958144,0.0011134,0.2391135981817271,1.606107828221246,-0.2364694243649552,0.0634045361365361,5.799566788756722,False
2010-10-14 15:20:08.709215,0.0010981,0.156980148912126,1.60610259223349,-0.1545052720327984,0.0634045492904482,5.805668459821694,False
2010-10-15 17:47:45.633696,0.0010995,0.0926857099271588,1.606095610916482,-0.0903906019607854,0.0634045552952396,5.810314526290503,False
2010-10-16 16:56:55.417343,0.0010806,0.0379644018893806,1.606090374928726,-0.0357862309828931,0.0634045677057818,5.814381143447649,False
2010-10-17 06:10:43.883904,0.0010782,0.0058677969452049,1.606090374928726,-0.0037542032210398,0.0634045716821399,5.81670941266981,False
2010-10-18 15:15:15.020927,0.0010546,6.208174546587374,1.60610259223349,-6.2062023245326206,0.0634045852495485,5.822528340395959,False
2010-10-19 16:03:38.360736,0.0010421,6.146423052322563,1.6061043375627415,-6.144588711278716,0.0634045893840397,5.826891663525944,False
2010-10-20 16:52:01.672895,0.001028,6.090670254696856,1.60610259223349,-6.088977285322422,0.0634045940734621,5.831260222643687,False
2010-10-21 16:01:11.488512,0.0010062,6.030020063190054,1.606100846904238,-6.028402142973454,0.0634045972761494,5.835333821117841,False
2010-10-22 00:17:19.260671,0.0010108,6.011467213241353,1.606099101574986,-6.009913870207077,0.0634045964180882,5.8367859350555005,False
2010-10-23 01:05:42.583199,0.0009905,5.946451953275312,1.606097356245734,-5.944992858020644,0.0634046056515747,5.841147512856234,False
2010-10-24 03:33:19.472256,0.0009713,5.876736521633651,1.6060886295994738,-5.875385636792607,0.063404612280976,5.845802305971303,False
2010-10-25 12:37:50.575583,0.0009451,5.792520894566421,1.606078157623962,-5.791295673431521,0.0634046177450339,5.851612507051192,False
2010-10-26 15:05:27.445631,0.0009274,5.716031840097769,1.606064194989946,-5.714927046681257,0.0634046217987184,5.856253337532245,False
2010-10-27 15:53:50.816544,0.0009153,5.650355100345222,1.606065940319198,-5.649325356086545,0.063404619465902,5.860609679345224,False
2010-10-28 16:42:14.167583,0.0009068,5.584837185554607,1.606060704331442,-5.583903434404791,0.0634046182436722,5.864966021158201,True
2010-10-29 17:30:37.571328,0.0008908,5.512472344108419,1.606064194989946,-5.511638076725965,0.0634046025666806,5.869324108300432,False
2010-10-30 16:39:47.491487,0.0008834,5.454872988134102,1.606064194989946,-5.454117260567989,0.0634045788805841,5.873390725457578,False
2010-10-31 00:55:55.349184,0.0008848,5.434843589638215,1.606062449660694,-5.43406866345033,0.0634045784153824,5.874841094065984,False
2010-11-01 03:23:32.422271,0.0008593,5.338208199613793,1.60606768564845,-5.337494359949727,0.063404553108118,5.879499377839558,False
2010-11-02 04:11:55.924512,0.0008537,5.268312999059176,1.60605895900219,-5.267655009931174,0.0634045447938743,5.883852228994031,False
2010-11-03 11:37:13.666944,0.000849,5.182502141055623,1.60605895900219,-5.181912219768448,0.063404548770057,5.889376196076594,False
2010-11-04 12:25:37.151904,0.0008354,5.104534792710532,1.606053723014434,-5.103955343398869,0.0634045565932115,5.89373079256032,False
2010-11-05 16:32:27.746591,0.0008305,5.02383600408607,1.606044996368174,-5.023298442676454,0.0634045638361479,5.898663093026456,False
2010-11-06 15:41:37.615775,0.0008188,4.947608749005218,1.606043251038922,-4.947086895558871,0.0634045771350158,5.902726219525099,False
2010-11-07 03:16:12.568512,0.0008192,4.924802531669407,1.6060397603804182,-4.924282423552313,0.0634045835458895,5.904759528103671,False
2010-11-08 04:04:35.994720,0.0008147,4.846147523599031,1.6060275430756543,-4.845653595420716,0.0634045931792888,5.9091106339288935,False
2010-11-09 04:52:59.406239,0.0008103,4.769148832988797,1.60602405241715,-4.768658395468987,0.0634046071060262,5.913463485083368,False
2010-11-10 15:36:44.191871,0.0008009,4.630834980426751,1.606025797746402,-4.630278220395365,0.0634046259243652,5.919552938843576,False
2010-11-11 16:25:07.578336,0.0008029,4.564510723521714,1.606020561758646,-4.563969671453596,0.0634046360651877,5.923902299339546,False
2010-11-12 15:34:17.367167,0.0008028,4.4774362471397176,1.606029288404906,-4.476884723096088,0.0634046505405777,5.927961935179685,False
2010-11-13 03:08:52.294848,0.0008042,4.44394686945245,1.606029288404906,-4.443365674811536,0.0634046560905896,5.929990007770502,False
2010-11-14 15:31:50.539008,0.0008102,4.317204549831126,1.6060380150511662,-4.316595429922181,0.0634046721397646,5.936372676845045,False
2010-11-15 13:01:46.812288,0.0008179,4.247735209613995,1.6060397603804182,-4.247058021864222,0.0634046829190578,5.940146078687857,False
